game_id,title,description,mechanics,categories
51,Ricochet Robots,"Ricochet Robots is less of a game and more of a puzzle, which explains why there's such an odd number of solutions possible. There's a four-piece modular board that forms a large room with walls spread around the board. There are also color-coded targets on boards. Placed on top of the surface are four robots. The idea for each turn/puzzle is to get the like-colored robot to a randomly selected target. The trick is that once a robot starts moving, it will continue to move until a wall or another robot stops it. Therefore, players are seeking a sequence of moves for the robots that will enable them to move the required robot to the target in the fewest moves.&#10;&#10;","['Grid Movement', 'Modular Board']","['Abstract Strategy', 'Maze', 'Puzzle', 'Real-time']"
528,ZÈRTZ,"In Z&Egrave;RTZ, the third addition to the GIPF Project, players compete to acquire sets of multi-colored balls. This is mostly accomplished by jumping one ball over one or more others, Checkers-style, on a hex board. A player's turn consists of either jumping (which can be forced) or placing any color ball on the board and removing an empty space from the edge of the board. In this manner, the play space continually shrinks, giving the endgame an almost claustrophobic feel.&#10;&#10;This game is part of project GIPF.&#10;&#10;","['Grid Movement', 'Map Reduction', 'Set Collection']",['Abstract Strategy']
113997,Tajemnicze Domostwo,"Tajemnicze Domostwo is a purely co-operative game for 2-7 players. One player takes the role of a helpful ghost who lives in a mysterious ancient manor. Other players are a group of psychics invited by the manor owner to solve the mystery of the place and bring peace to its residents, as any person who stays in the castle sees strange dreams.&#10;&#10;The ancient legend says the ghost is the soul of the manor's previous resident, who was unjustly executed for a crime he didn't commit, more than one hundred years ago. Now he tries to use the mysterious signs to tell people the truth about what really happened then, so that justice would be established and he might rest in peace for ever. The specialists in the supernatural were invited to try to understand what the ghost wants to tell and in case of success be honored by one more victory and receive a generous reward. They have seven days and seven nights to reach their goal. If they succeed in time, everyone wins the game (including the ghost).&#10;&#10;","['Communication Limits', 'Cooperative Game', 'Hand Management']","['Deduction', 'Murder/Mystery']"
45,Perudo,"Liar's Dice, a.k.a. Bluff, Perudo or Dudo, is a South American dice game in which each player is given five dice and cup to roll and hide them with. Players make successively higher declarations regarding the results of all the dice remaining in the game, e.g. &quot;there are ten sixes&quot;. However, someone can always contest the bid. When that happens, all the dice are revealed and either the bidder or the caller loses dice, depending on who was correct. The last player with dice is the winner.&#10;&#10;As a public domain dice game, there are a number of variants or similar games called Liar's Dice. This includes one that is often played with Poker Dice, and differs from the marketed versions in that players only declare on their own hand's value (as opposed to all dice being in play), using poker-hand values.&#10;&#10;","['Betting and Bluffing', 'Dice Rolling', 'Player Elimination']","['Bluffing', 'Dice', 'Movies / TV / Radio theme', 'Party Game']"
284742,Honey Buzz,"The bees have discovered economics. The queens believe that if they sell honey to the bears, badgers, and woodland creatures, they will find peace and prosperity. Spring has arrived and it's time to build the hive, find nectar, make honey, and, for the first time ever, set up shop.&#10;&#10;Honey Buzz is a worker bee placement game where players expand a personal beehive by drafting various honeycomb tiles that grant actions that are triggered throughout the game. Each tile represents a different action. Whenever a tile is laid so that it completes a certain pattern, a ring of actions is triggered in whatever order the player chooses. A tile drafted on turn one could be triggered up to three times at any point during the game. It all depends on how the player places their beeples (bee+meeple) and builds their hive. After all, in the honey business, efficiency is queen.&#10;&#10;As you continually expand your hive, you'll forage for nectar and pollen, make honey, sell different varieties at the bear market, host honey tastings, and attend to the queen and her court. There's only so much nectar to go around, and finding it won't be easy. Players will have to scout out the nectar field and pay attention to other players searches to try to deduce the location of the nectar they need for themselves.&#10;&#10;","['Action Retrieval', 'Card Drafting', 'Contracts', 'Grid Movement', 'Hexagon Grid', 'Pattern Building', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Worker Placement']","['Animals', 'Economic']"
202670,Ticket to Ride: Rails & Sails,"Ticket to Ride: Rails &amp; Sails takes the familiar gameplay of Ticket to Ride and expands it across the globe &mdash; which means that you'll be moving across water, of course, and that's where the sails come in.&#10;&#10;As in other Ticket to Ride games, in Ticket to Ride: Rails &amp; Sails players start with tickets in hand that show two cities, and over the course of the game they try to collect colored cards, then claim routes on the game board with their colored train and ship tokens, scoring points while doing so. When any player has six or fewer tokens in their supply, each player takes two more turns, then the game ends. At that point, if they've created a continuous path between the two cities on a ticket, then they score the points on that ticket; if not, then they lose points instead.&#10;&#10;Ticket to Ride: Rails &amp; Sails puts a few twists on the TtR formula, starting with split card decks of trains and ships (with all of the wild cards going in the train deck). Three cards of each type are revealed at the start of the game, and when you draw cards, you replace them with a card from whichever deck you like. (Shuffle the card types separately to form new decks when needed.)&#10;&#10;Similarly, players choose their own mix of train and ship tokens at the start of the game. To claim a train route (rectangular spaces), you must play train cards (or wilds) and cover those spaces with train tokens, and to claim a ship route (oval spaces), you must play ship cards (or wilds) and cover those spaces with ship tokens. Ship cards depict one or two ships on them, and when you play a double-ship card, you can cover one or two ship spaces. You can take an action during play to swap train tokens for ships (or vice versa), and you lose one point for each token you swap.&#10;&#10;Some tickets show tour routes with multiple cities instead of simply two cities. If you build a network that matches the tour exactly, you score more points than if you simply include all of those cities in your network.&#10;&#10;Each player also starts the game with three harbors. If you have built a route to a port city, you can take an action during the game to place a harbor in that city (with a limit of one harbor per port). To place the harbor, you must discard two train cards and two ship cards of the same color, all of which must bear the harbor symbol (an anchor). At the end of the game, you lose four points for each harbor not placed, and you gain 10-40 points for each placed harbor depending on how many of your completed tickets show that port city.&#10;&#10;Ticket to Ride: Rails &amp; Sails includes a double-sided game board, with one side showing the world and the other side showing the Great Lakes of North America. Players start with a differing number of cards and tokens depending on which side they play, and each side has a few differences in gameplay.&#10;&#10;Part of Ticket to Ride series.&#10;&#10;","['Card Drafting', 'Connections', 'Hand Management', 'Network and Route Building', 'Set Collection']",['Trains']
103886,Star Wars: The Card Game,"It is a dark time for the galaxy. The Galactic Empire has consolidated its dominion through the might of the Imperial Navy. In the underworld of the Empire's most populated planets, and in strongholds throughout the Outer Rim, powerful gangsters rule vast criminal organizations. From the shadows, those lost to the grip of the dark side of the Force scheme to bring their evil designs to bear on an already oppressed galaxy.&#10;&#10;Yet not all hope is lost. The Rebel Alliance resists the iron grip of the Empire. Smugglers and other fringe elements lend their aid to the Rebellion. And unknown to the Emperor and his dark minions of the Sith, the last remnants of the noble Jedi Order work tirelessly to restore peace and order to the galaxy.&#10;&#10;Star Wars: The Card Game is a two-player card game that puts one player in command of the Rebels (light side, with the factions Jedi, Rebel Alliance, and Smugglers And Spies), and one player in command of the Empire (dark side, with the factions Sith, Imperial Navy, and Scum And Villainy). The Balance of the Force expansion allows multi-player games. The game is set within the time-frame of the original Star Wars trilogy.&#10;&#10;Each player has a deck of objective cards representing various missions plus a deck of player cards of units (characters, vehicles, droids and creatures), events, enhancements and fates. Each objective is linked to a set of five player cards. Deck construction consists of choosing which objectives are to go into your objective deck, then adding each of those objective's set of five player cards to your player deck. Game play consists of deploying cards to your tableau, attacking your opponent's objectives, defending your own objectives, and committing cards to the Force Struggle.&#10;&#10;The Empire wins if the Death Star dial reaches 12, with this dial increasing by one on each dark side turn, effectively putting a timer on the game. It may also be increased by winning the Force struggle, destroying light side objectives, and via card effects. The Rebels win by destroying three dark side objectives before the Empire wins.&#10;&#10;","['Hand Management', 'Variable Player Powers']","['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']"
12891,Friedrich,"Defeat Prussia before the Tsarina dies! Or be Frederick the Great and struggle for survival with a mixture of courageous willpower, sudden inspiration and stoic patience.&#10;&#10;It is the summer of 1756. On the eve of the Seven Years War, half of Europe has formed an alliance. Frederick the Great is in deep sorrow: Is the annihilation of Prussia planned? Is it Prussia's defeat or is it Prussia's glory?&#10;&#10;All against one &ndash; but only one will reign supreme. On a map of Old Europe, players maneuver their generals from city to city. Frederick must retain a part of each Prussian province, while the attacking powers savagely seek out their objectives. The clever use of tactical cards is decisive to winning.&#10;&#10;Histogame and Richard Siv&eacute;l present Friedrich as a novel concept uniting the fascination of board and card games. Accurately based on history while maintaining a slim set of rules, Friedrich offers wide open spaces for chess-like moves and great depth for decision making. Taken into Frederick's era, you will reflect on tactical finesses, smile about interspersed anecdotes, and be perplexed at how often you are not able to count to three...&#10;&#10;Note: A common misconception is that Friedrich has player elimination based on the cards of fate making countries leave the game. The game does not have player elimination; it has country elimination, and a player could end up controlling fewer countries than they started with, but players are never eliminated by the cards of fate.&#10;&#10;Friedrich FAQ&#10;&#10;Details on the Jubil&auml;umsedition&#10;&#10;In 2011 Histogame released a slightly revised version of Friedrich, dubbed the &quot;Jubil&auml;umsedition&quot; or &quot;Anniversay Edition&quot; in honor of Friedrich's 300th birthday. Designer Richard Siv&eacute;l notes the following differences between this edition and earlier ones:&#10;&#10;&#10;     New cover art.&#10;     Four color images for the patterns of the cards.&#10;     Small rearrangements of cities on the map, such as Falkenau (in northwestern Austria) moving into the spades sector and Gollnow (close to Stettin) getting a diamonds-city neighbor.&#10;     Minor adjustment of some fate cards to clarify the wording.&#10;     More details: on this webpage&#10;&#10;&#10;","['Card Play Conflict Resolution', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation']","['Age of Reason', 'Wargame']"
137269,Spyrium,"Spyrium is set in an alternate world, an England set in a steampunk-based universe. Players build factories, needing workers to manage the production of a commodity previously unknown to us called &quot;Spyrium&quot;. Producing Spyrium in one factory, then processing it in the next results in victory points (VPs) for that particular player. Alternatively, Spyrium can be purchased, but the material is rare and expensive, and players are constantly scraping for money.&#10;&#10;Only those who from the beginning of the game manage to increase their regular income or their base of permanently employed workers (who can be used again and again to raise money) will be flexible enough to get their hands on the important end-of-game buildings to generate many VPs.&#10;&#10;The circular nature of the game is flexible as each player can decide for himself when to move out of the placement phase and into the activation phase. With the two tracks in the game, those involved with delivery during the worker phase can then be used to raise money, to purchase an adjacent card, or to work on their own in an idle factory. All of these things are important, but in the end only the player who has dealt best with the lack of money, workers, and Spyrium will win.&#10;&#10;","['Auction: Dutch Priority', 'Events', 'Income', 'Worker Placement']","['City Building', 'Economic', 'Industry / Manufacturing', 'Science Fiction']"
256570,Crown of Emara,"Good times in the tiny kingdom of Emara: During the reign of King Thedorius the Wise, wars, uprisings, and other inconveniences became a thing of the past. Thedorius always cared more for the well-being of his subjects than for power or riches. Therefore, only the nobleman who is able to care for Emara's citizens as well as Thedorius himself did shall become Thedorius' successor and wear the Crown of Emara.&#10;&#10;To test the skills of all aspirants, Thedorius and his counselors issue a challenge of practical use: Whoever can persuade the majority of the newly arrived citizens in the capital to support their claim shall become the future king of Emara. To achieve this, players have to cater to the citizens' needs and &mdash; most importantly &mdash; offer proper housing for everyone. This means that promoting the building activities in town will be one of the major tasks of the candidates.&#10;&#10;Crown of Emara skillfully combines card actions with worker movement actions, allowing players to plan their turns carefully during their downtime. The two counselors available to every player move in two separate roundabouts, requiring players to optimize every move. Additionally, two scoring tracks lead to a multidimensional playstyle as only the lower score counts towards victory and thus both tracks have to be advanced equally.&#10;&#10;","['Action Queue', 'Hand Management', 'Modular Board', 'Rondel', 'Solo / Solitaire Game', 'Worker Placement']","['Economic', 'Medieval']"
35570,Tinners' Trail,"Tinners' Trail is set in nineteenth century Cornwall. You are mining for copper and tin, attempting to sell when the prices are high. To reduce the cost of mining you can place developments, such as ports, adits, and trains. Once you have made your money you invest it in industries outside of Cornwall, which gains you victory points. The earlier you invest the better the return.&#10;&#10;","['Action Points', 'Auction/Bidding', 'Dice Rolling', 'Time Track']","['Economic', 'Industry / Manufacturing']"
224597,Warhammer Underworlds: Shadespire,"Warhammer Underworlds is a tactical arena combat game. This is a system designed for balanced, small-scale tactical games that can be played quickly and easily by anyone, but which even experienced players will find challenging to master. The game rules are designed with competitive play in mind; matches can be played in under 45 minutes, on a smaller surface than our larger-scale games, and will be ideal for club or tournament play. And not only that, we&rsquo;ll be fully supporting an organized play system for this game, right from day one.&#10;&#10;The forces you can use in this game will be drawn from races across the Mortal Realms, including some for factions that have not received any new miniatures since we first ventured into the Age of Sigmar. Each of these sets will be composed of a small band of easy-to-assemble, push-fit miniatures in the style of our single-pose heroes to represent a specific band of warriors from that faction. These are provided in coloured plastic, and clip together, so you can quite literally be playing with them within minutes of opening the box with no glue or paint needed! (Though they do look great painted, and your dice will roll better &ndash; probably.)&#10;&#10;The game is played using unique dice and card decks, and these will, to an extent, be unique to each faction. Both decks of cards used in the game are fully customisable &ndash; meaning you can choose to create all manner of combinations of overlapping abilities to use and objectives to achieve. This can be a really rewarding part of the game &ndash; and means that even the same faction can be played in wildly different ways. We&rsquo;re expecting to see all sorts of combinations tried out at game stores, clubs and in tournaments.&#10;&#10;&mdash;description from the publisher&#10;&#10;","['Area Majority / Influence', 'Deck Construction', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Line of Sight', 'Modular Board', 'Variable Player Powers']","['Card Game', 'Collectible Components', 'Dice', 'Fantasy', 'Fighting', 'Miniatures']"
94,Union Pacific,"Union Pacific is a train-themed stock market game.  On each turn, players must choose between expanding a company to increase its value and adding a share of stock to their hand, or playing stock onto the table from their hand to increase their ownership of one or two companies.  There are four semi-random scoring events, in which the first and second place share holder in each company are paid dividends.  Only stock that has been previously played onto the table is considered during the scoring rounds.   Union Pacific is a special company whose shares are claimed according to special rules.  Union Pacific is not represented on the board but instead pays dividends to all share holders according to a fixed progression chart.  Money is only used to track victory conditions and cannot be spent during the game.  The winner is the player with the most money at the end of the game.&#10;&#10;Re-implements:&#10;&#10;&#10;     Airlines&#10;&#10;&#10;Re-implemented as:&#10;&#10;&#10;     Airlines Europe&#10;&#10;&#10;","['Card Drafting', 'Network and Route Building', 'Stock Holding']","['Economic', 'Trains']"
12902,Carcassonne: The City,"Carcassonne: The City is a standalone game in the Carcassonne series. Players build up the old town together by placing tiles. While the town area grows, the town walls grow around it, starting from a wooden gate. The wall is comprised of delicately carved wooden parts, that create a beautiful rendition of the medieval town at the end of the game.&#10;&#10;Next to the slightly modified tile-laying rules, players have the possibility to place their followers as guards on the walls, offering them a wide view of the town. This brings the players extra points. Each player also receives between three and six cylindrical wooden towers (depending on the number of players), giving the town walls an added aesthetic effect.&#10;&#10;","['Area Majority / Influence', 'Tile Placement']","['City Building', 'Medieval']"
552,Bus,"Prior to Essen 1999, a group of students created Splotter Spellen to sell some of their own game designs.  This game is regarded as one of the highlights of that group.  The object of the game is to deliver as many people to their destinations as you can.  To accomplish this, players place route markers on the board to connect passengers to their destinations.  However, the destination types (work, bar, home) vary from turn to turn, so you can follow certain passengers as they make their way through the daily grind.&#10;&#10;Players may buy more buses (they start off with one), build onto their bus route, bring new passengers to the city (via the trains), expand the city by adding more buildings, and run their buses. There is another option, the clock, but more on that later. The action board has one other clever feature. On some actions, route expansion and building, the first player to choose that action actually gets to execute the action last! Which leads to some interesting games of chicken and some painful decisions.&#10;&#10;Buying more buses allows a player to carry one more passenger every time they run their buses - hence scoring, in the best case, one more point. Depending on how the city gets built, however, finding lots of passengers on the street can be tricky.&#10;&#10;Bus routes extend from either end of a Settlers-style initial placement. Extensions are appended to either end. Routes may only run parallel if there are no empty streets at one of the ends or the line ends on the crossing as another player's end. All new passengers will arrive at one of two train stations so that is one concern when route building. One must also be careful to run by a nice mix of building types. And, when building, one must always have an eye towards spoiling other players' routes by placing a mix of building types at each of their intersection so that all of their passengers just walk! Finally, when carrying passengers, one wants to be careful to set up to carry the same passenger next turn.&#10;&#10;","['Action Points', 'Action Queue', 'Network and Route Building', 'Pick-up and Deliver', 'Turn Order: Claim Action', 'Turn Order: Progressive', 'Worker Placement']",['Transportation']
217780,Gentes,"Gentes is an interesting civilization game with an innovative timing mechanism.&#10;&#10;&quot;Gentes&quot; is a pleonasm of the Latin plural word for greater groups of human beings (e.g., tribes, nations, people; singular: &quot;gens&quot;). In this game, players take the role of an ancient people who are attempting to develop by building monuments and colonizing or founding new cities in the Mediterranean sea.&#10;&#10;The game is played in six rounds, each consisting of two phases: action phase, and tidying up. There are three eras &mdash; rounds 1-2, 3-4, 5-6 &mdash; with new monument cards entering the game at the beginning of rounds 1, 3 and 5. Each player has a personal player mat with a time track for action markers and sand timer markers. In the action phase of a round, the players take their turns in clockwise order, conducting one action per turn. Each action requires an action marker from the main board that is placed on the time track. Depending on the information on the action marker, you have to also pay some money or take sand timers that are placed on the time track. When you have no free spaces on your time track, you must pass for the remainder of the round. Therefore, the number of actions per player in a single round may vary significantly if, for example, you choose double sand timers instead of two single ones or take action markers that require more money but fewer sand timers. Single sand timers are dropped in the tidying up phase, while double sand timers are flipped to become single sand timer markers and stay for another round. The actions are:&#10;&#10;&#10;    Buy new cards from the common display&#10;    Build monuments (playing cards from your hand to your personal display for victory points and new options)&#10;    Train/Educate your people&#10;    Build/found cities&#10;    Take money&#10;&#10;&#10;To play a card, you must meet the requirements printed on that card, such as having specific persons on your personal board (e.g., two priests and four soldiers). These requirements are why training &mdash; i.e., getting specific people &mdash; is important, but that is not that easy because there are six different types of people &mdash; three on the left and three on the right side of your personal player board &mdash; and you have only six spaces in total for the two types in the same line. If you have three merchants, for example, you move your marker for counting merchants three spaces toward the side of the soldiers and thus you have only three spaces left for soldiers. By educating a fourth soldier and moving your soldier marker forward to its fourth space, you automatically lose one merchant because that marker is pushed back to its second space.&#10;&#10;It is crucial to generate additional actions by using the specific functions of monuments in your display and cities you have built. Cities are expensive, but they create benefits at the end of each round or provide new options for taking an action without acquiring an action marker, gaining only a sand timer marker instead.&#10;&#10;Try to have a steady income to avoid wasting actions to take money. Pay attention to the display of common cards, which is new in every single game, because the monument cards are shuffled randomly within the decks of eras I, II and III. Collect identical achievement symbols on the cards to benefit from the increasing victory points for a series of symbols. Build cities to enlarge your options!&#10;&#10;The differences between the Deluxified and regular edition:&#10;&#10;Includes &quot;New Cities&quot; Expansion&#10;A foil stamped box&#10;6 oversized meeples&#10;24 normal sized meeples&#10;89 metal coins&#10;28 wood action tokens&#10;21 wood lock tokens&#10;60 wood hourglass tokens&#10;4 dual layered player boards&#10;4 custom shaped score tokens&#10;folded space custom insert&#10;1 drawstring bag&#10;1 upgraded round token&#10;&#10;","['Action Drafting', 'Action Points', 'Card Drafting', 'Set Collection', 'Turn Order: Claim Action']","['Ancient', 'Civilization']"
175117,Celestia,"In Celestia, a revamped version of Cloud 9, you board an aircraft with a team of adventurers to perform many trips through the cities of Celestia and recover their wonderful treasures. Your journey will not be safe, but you will attempt to be the richest adventurer by collecting the most precious treasures!&#10;&#10;At the beginning of a journey, all players place their pawns within the aircraft; the players start the game with six cards in hand (or eight depending on the number of players). At the beginning of each round, one player is chosen to be the captain of the trip and he rolls 2-4 dice to discover the challenges that they will face: fog, lightning bolts, killer birds, or pirates. He must then play the appropriate cards &mdash; a compass, a lightning arrester, a foghorn, or even cannons &mdash; to continue on the journey and reach the next city. But before the captain plays the appropriate cards, each player must decide whether to stay within the aircraft:&#10;&#10;&#10;     If you exit, you're guaranteed the victory points that come from exploring the current city.&#10;     If you stay on board, you hope to make it to the next city in order to catch more precious treasures. If the captain can't overcome the challenge, though, everyone comes crashing down empty-handed and you'll need to begin a new trip with all passengers on board.&#10;&#10;&#10;During the journey, each adventurer can try to pull out of the game with fabulous objects (a jetpack, astronomy glasses, etc.) or by changing the trip (modifying the travel or abandoning an explorer in the city). As soon as a player earns treasure worth at least fifty points, the game ends and this player wins.&#10;&#10;","['Betting and Bluffing', 'Dice Rolling', 'Hidden Victory Points', 'Push Your Luck']","['Adventure', 'Aviation / Flight', 'Card Game', 'Fantasy']"
11825,Empire of the Sun,"(from GMT website:)&#10;&#10;Empire of the Sun (EotS) is Mark Herman's third card driven design since he introduced the system to the hobby in We The People. EotS is a strategic level look at the entire War in the Pacific from the attack on Pearl Harbor until the surrender of Japan. EotS is the first card driven game (CDG) to move the system closer to a classic hexagon wargame, while retaining all of the tension and uncertainty people have come to expect from a CDG. Players are cast in the role of MacArthur, Yamamoto, Nimitz, and Mountbatten as you direct your forces across the breadth of the globe from India to Hawaii and from Alaska to Australia. This is represented on a single map based on a 1942 equal area projection of the entire theater of conflict.&#10;&#10;As in other games using the CDG system, players try to maximize the impact of their cards even as they hide their intentions and traps from their opponent. The player is faced with a wide set of clear strategic choices. The focus of EotS is on directing major offensive axes of advance. The Japanese early in the game are challenged to achieve their historical expansion as Allied forces battle the clock to react with their in-place forces trying to achieve maximum damage to the hard-to-replace Japanese veteran units.&#10;&#10;Combat in EotS is based on successfully bringing superior combined land, air, and sea forces to bear in a two-tiered combat system. The first tier is the resolution of air-naval combat, the second tier covers ground combat. The culmination of both tiers results in one side prevailing in battle.&#10;&#10;The key variable in determining strategic victory is the level of U.S. political will. The Japanese win the game by forcing the U.S. into a negotiated peace, which was not achieved historically. The Japanese achieve this by knocking countries like India, China, and Australia out of the war, while inflicting massive casualties on the United States. The delivery of the A-bomb on its historical schedule is not a guarantee, often necessitating Operation Olympic and the invasion of Japan. It is often in its darkest hour that the Japanese find victory in EotS.&#10;EotS scenarios were designed with the busy enthusiast, grognard, and competitive tournament player in mind. EotS was designed to be played n yearly scenarios (1942, 1943, and 1944) of three turns each that play in under two hours. If you are a fan of CDG's, EotS takes the genre into a familiar, but new direction. If you are a fan of classic hexagon wargames, this game has all of the features that brought you to this hobby in the first place, but with a new level of excitement and replayability. The game is comprehensive, but easy to learn.&#10;&#10;TIME SCALE: 4 months per turn&#10;MAP SCALE: 150 miles per hex&#10;UNIT SCALE: Brigade, Division, Corps, and Army&#10;&#10;DESIGNER: Mark Herman&#10;DEVELOPER: Stephen Newberg&#10;MAP &amp; CARD ART: Mark Simonitch&#10;COUNTER ART: Mark Simonitch, Dave Lawrence, &amp; Rodger B. MacGowan&#10;&#10;&#10;(from the designer:)&#10;&#10;Empire of the Sun (EOTS), uses a variant of my card driven system. The game has one map that covers the Pacific Theater of operations from India to Hawaii, and from the Aleutians to Australia. EOTS is the first card driven game to use hexes, which facilitates calculating movement and aircraft ranges. Each game turn covers 4 months (three turns per year) with a special December 41 (special two card) game turn, for a total of 12 game turns for the campaign.&#10;&#10;The game is at the strategic level using naval units built around a capital ship class (e.g., CV Wasp, BB Washington, etc.), air units at the Air Force/ Air Flotilla/ Air Division level, and most ground units are Corps/ Armies although there are a host of specialized units at the division and below level. The game has 165 cards divided into an Allied and a Japanese deck.&#10;&#10;The game uses a two tiered combat system with air-naval combat preceding ground combat. The system has players roll for combat efficiency, which is a strength multiplier from .5 to 2. This value multiplied by the unit strengths is the number of hits the enemy takes in combat, with some special conditions based on number of CVs present and the like.&#10;&#10;As far as game play is concerned, China is abstracted using a track whereby the play of certain events and Chinese offensives puts pressure on the Allies to support this theater with resources or see it fall and hurt Allied morale. This is balanced against the fact that Japanese land replacements come from this theater, so the more they draw it down for conflict in other locations, the more likely China will survive.&#10;&#10;Northern India and Burma are active theaters of operation where the majority of the continuous ground warfare in the game occurs. If the Japanese can successfully occupy Northern India, they can drive this nation and its Commonwealth units out of the war.&#10;&#10;Australia can also be knocked out of the war, although it is hard to keep it out permanently.&#10;&#10;Then of course there is the famous island campaigns with the US driving across the Pacific to knock Japan out of the war.&#10;&#10;","['Action Points', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']","['Nautical', 'Wargame', 'World War II']"
252153,Tang Garden,"The Tang dynasty was considered the first golden age of the classical and now iconic Chinese gardens. Emperor Xuanzong built the magnificent imperial Garden of the Majestic Clear Lake as an homage of life itself and from where he ruled. Players will act as Imperial Garden Designers and they will be called to build the most incredible garden while balancing the elements of Nature.&#10;&#10;Tang Garden is a Zen-like game that will take you to the first golden age of China, where players will progressively build a garden by creating the landscape, placing the scenery and projecting their vision through vertical panoramas. During the construction, noblemen will visit the garden to admire the surroundings and the way the natural elements coexist in the most breathtaking scenery humankind has ever laid their eyes upon.&#10;&#10;Players will take turns by playing one of the two actions available in the game:&#10;&#10;1) Placing tiles and matching the elements to increase their personal nature balance and unlock more character miniatures.&#10;&#10;By balancing the nature elements on the player boards, players will attract new characters into the garden. On each player turn, if the elements are balanced, the player will have to choose one miniature from the ones available and finally decide which one of the characters will be placed in the garden, orienting them towards their favorite background, while keeping the other with you to keep exploiting its ability.&#10;&#10;2) Draw decoration cards and place one on the board to get prestige by completing collections.&#10;&#10;Players will draw a quantity of cards based on the board situation and choose one to keep. Players will then have to place the chosen decoration in one of the available spots in the garden, creating a unique and seamless scenario that will never be the same.&#10;&#10;During the game, by placing tiles on special parts of the board, you will be able to place a panorama tile, a new element that adds a never ending perspective for the visitors. Both small and big panoramas will be placed perpendicularly to the board by attaching it to the board insert by creating a seamless look on the four sides of the board. The Panoramas will interact with the characters at the end of the game by giving prestige points based on what your visitor sees and likes.&#10;&#10;At the end of the game, the player with the most prestige will be the winner.&#10;&#10;&mdash;description from the publisher&#10;&#10;","['Card Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Player Powers']",['Environmental']
284760,Disney Villainous: Evil Comes Prepared,"In Disney Villainous: Evil Comes Prepared, each player takes control of one of three Disney characters, each one a villain in a different Disney movie, specifically Scar from The Lion King, Yzma from The Emperor's New Groove, and Ratigan from The Great Mouse Detective. Each player has their own villain deck, fate deck, player board, and 3D character.&#10;&#10;On a turn, the active player moves their character to a different location on their player board, takes one or more of the actions visible on that space (often by playing cards from their hand), then refills their hand to four cards. Cards are allies, items, effects, and conditions. You need to use your cards to fulfill your unique win condition.&#10;&#10;One of the actions allows you to choose another player, draw two cards from that player's fate deck, then play one of them on that player's board, covering two of the four action spaces on one of that player's locations. The fate deck contains heroes, items, and effects from that villain's movie, and these cards allow other players to mess with that particular villain.&#10;&#10;Disney Villainous: Evil Comes Prepared is playable on its own, and its characters can also face off against those in the Disney Villainous base game from 2018 and the Disney Villainous: Wicked to the Core standalone game in 2019.&#10;&#10;","['Hand Management', 'Take That', 'Variable Player Powers']","['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Mythology']"
